F,F,T, ,d,a,t,a,",", ,F,F,T, ,x, ,a,x,i,s,[,H,z,]
-65.625,2207.5
-61.875,2210.0
-65.0,2212.5
-67.5,2215.0
-66.875,2217.5
-65.625,2220.0
-63.125,2222.5
-60.625,2225.0
-63.125,2227.5
-65.625,2230.0
-67.5,2232.5
-69.375,2235.0
-65.625,2237.5
-61.875,2240.0
-63.75,2242.5
-65.0,2245.0
-68.75,2247.5
-72.5,2250.0
-70.0,2252.5
-66.875,2255.0
-76.25,2257.5
-85.625,2260.0
-75.625,2262.5
-65.0,2265.0
-64.375,2267.5
-63.125,2270.0
-69.375,2272.5
-75.0,2275.0
-70.625,2277.5
-66.25,2280.0
-65.0,2282.5
-63.75,2285.0
-68.75,2287.5
-73.125,2290.0
-71.25,2292.5
-68.75,2295.0
-71.875,2297.5
-74.375,2300.0
-68.75,2302.5
-63.125,2305.0
-64.375,2307.5
-65.0,2310.0
-69.375,2312.5
-73.75,2315.0
-68.125,2317.5
-62.5,2320.0
-63.125,2322.5
-63.75,2325.0
-68.125,2327.5
-71.875,2330.0
-67.5,2332.5
-62.5,2335.0
-63.125,2337.5
-63.75,2340.0
-73.75,2342.5
-83.125,2345.0
-74.375,2347.5
-65.0,2350.0
-66.25,2352.5
-66.875,2355.0
-71.25,2357.5
-75.625,2360.0
-70.0,2362.5
-64.375,2365.0
-66.875,2367.5
-69.375,2370.0
-69.375,2372.5
-68.75,2375.0
-65.625,2377.5
-62.5,2380.0
-65.0,2382.5
-67.5,2385.0
-70.625,2387.5
-73.75,2390.0
-70.0,2392.5
-65.625,2395.0
-70.625,2397.5
-75.0,2400.0
-70.0,2402.5
-65.0,2405.0
-63.75,2407.5
-61.875,2410.0
-66.25,2412.5
-70.0,2415.0
-68.75,2417.5
-66.875,2420.0
-64.375,2422.5
-61.875,2425.0
-65.625,2427.5
-69.375,2430.0
-68.75,2432.5
-68.125,2435.0
-65.625,2437.5
-63.125,2440.0
-66.875,2442.5
-70.0,2445.0
-70.0,2447.5
-69.375,2450.0
-66.875,2452.5
-63.75,2455.0
-66.875,2457.5
-70.0,2460.0
-71.25,2462.5
-72.5,2465.0
-70.625,2467.5
-68.125,2470.0
-71.875,2472.5
-75.0,2475.0
-71.25,2477.5
-66.875,2480.0
